dataset,algorithm,k,coreset_size,coreset_size_factor,running_time,real_cost,coreset_cost,distortion,real_cost_synthetic,coreset_cost_synthetic,distortion_synthetic,real_cost_synthetic2,coreset_cost_synthetic2,distortion_synthetic2
Tower,Group Sampling,60,6000,100,809.0,251113620.781202,235409322.04255462,1.0667106068799117,26268765810.871693,26782060916.57937,1.0195401302597642,2064756982.5089047,2101550912.4877024,1.0178199808938722
Tower,Group Sampling,60,6000,100,836.0,250689131.0912154,239995186.40910593,1.044558996545373,23785923884.546284,24313191082.939857,1.0221671943857578,1550918213.2575412,1589178410.6489232,1.0246693842810837
Tower,Group Sampling,60,6000,100,858.0,249185372.13821766,234805676.58889338,1.0612408343708861,22960880374.56246,23480124043.122486,1.0226142752407383,1947429856.5258412,1979046548.1047316,1.0162350861947314
Tower,Sensitivity Sampling,40,4000,100,135.0,341878155.44472975,335868622.6413752,1.0178925103395897,21832701616.15577,23980858349.64077,1.0983917048495457,1823628868.5674837,2030840703.3276415,1.1136260992199192
Tower,Sensitivity Sampling,40,4000,100,129.0,342246191.6195418,345465392.3018065,1.009406096433188,27576647233.414677,29042106572.213097,1.0531413165057542,2391271176.8664923,2527129081.4386806,1.0568140936446262
Tower,Sensitivity Sampling,40,4000,100,139.0,335465090.2351733,331530587.1355759,1.0118676926119894,24095721041.498978,25131041222.15731,1.0429669723879709,915230810.2797673,952944287.947666,1.0412065210702102
Tower,Sensitivity Sampling,40,4000,100,136.0,355867669.3453727,350330541.5193398,1.0158054384925135,21746767097.44536,22617285062.37745,1.0400297644717202,2607008170.2880487,2733119217.513356,1.048373859607572
Tower,Sensitivity Sampling,40,4000,100,133.0,345602905.76702625,341162218.6643051,1.0130163507556817,22167646135.209106,23316791555.323814,1.0518388561918401,1196097761.0604405,1277537784.5439105,1.0680880995975335
Tower,Sensitivity Sampling,40,4000,100,134.0,349326385.2635179,361298900.1529161,1.0342731479626612,22103687630.3193,22869021271.56685,1.0346247039882046,2034551589.7536752,2155457065.3914905,1.0594261046250752
Tower,Sensitivity Sampling,40,4000,100,132.0,357228608.81544095,355159029.45850754,1.0058271905970932,24998327426.254963,26936896896.362247,1.0775479669920343,2341691205.6009045,2478385636.2543764,1.0583742341118776
Tower,Sensitivity Sampling,40,4000,100,131.0,352744614.3739533,348443553.83761704,1.0123436364052831,28162516539.945065,28926842335.787857,1.0271398259015203,2970685786.920787,3134858985.6453424,1.0552644104763185
Tower,Sensitivity Sampling,40,4000,100,131.0,349492867.51592016,336872871.0949305,1.0374621927256154,21830032988.804066,23262141900.950172,1.0656026911585792,2131104052.839107,2288019262.08393,1.0736309468492526
Tower,Sensitivity Sampling,40,4000,100,141.0,360859614.17375094,354785335.63780767,1.017120996630324,22808827440.084328,23602566697.60447,1.0347996520033826,1951735915.6124408,2086026726.134675,1.0688058304650785
Tower,Sensitivity Sampling,100,20000,200,317.0,166321020.1692301,167070098.77959174,1.0045038120232757,21688410730.4332,22224902272.790977,1.02473632342295,510999588.4231884,527457664.83064884,1.0322076118656882
Tower,Sensitivity Sampling,100,20000,200,334.0,169295526.1264687,170270538.44382584,1.0057592326251361,21754968223.17536,22187630562.871006,1.0198879784726476,413302852.00312114,426664338.4036843,1.0323285608502462
Tower,Sensitivity Sampling,100,20000,200,333.0,167312611.32157844,166223772.10693616,1.00655044221919,22587704508.593723,23056942434.256653,1.0207740421557403,761443160.757363,780642674.2721813,1.0252146378144913
Tower,Sensitivity Sampling,100,20000,200,331.0,166226680.42205524,164011319.72549793,1.0135073646152297,21523280916.67693,22268949669.906727,1.0346447530985867,785311266.5654761,810707693.0377874,1.0323393125166553
Tower,Sensitivity Sampling,100,20000,200,341.0,170368064.055288,172135445.44493598,1.01037390076273,22061290860.927486,22597925530.020958,1.0243247175551227,702698477.7256657,731343867.8670759,1.040764838760037
Tower,Sensitivity Sampling,100,20000,200,335.0,168946547.9256701,170527822.72782165,1.0093596159351375,21943826149.160694,22563801929.249535,1.0282528569026488,481566697.9116203,493502389.67481405,1.024785126992698
Tower,Sensitivity Sampling,100,20000,200,325.0,164528445.8507016,165837393.30384013,1.0079557516414293,21653038165.08767,22496942422.185085,1.0389739421629103,1239800010.864814,1308005257.7204928,1.0550131039344828
Tower,Sensitivity Sampling,100,20000,200,328.0,166595750.51787168,167710713.25039136,1.0066926240858711,25963747998.779873,26400357781.20879,1.0168161308008934,719324621.309773,737769783.4283252,1.0256423338950453
Tower,Sensitivity Sampling,100,20000,200,337.0,166913779.26317826,168825700.6681414,1.0114545450555557,21388471112.477654,21902651813.83618,1.0240400867670512,526159486.79418373,546458047.3555005,1.0385787219859761
Tower,Sensitivity Sampling,100,20000,200,324.0,165967557.3519974,165067248.59631506,1.0054541937503552,22287015324.931454,22747874670.81021,1.0206783788299914,626113866.5735047,648153675.9594728,1.0352009603406231
Tower,BICO,40,20000,500,11.0,330212738.4677647,322829695.75236005,1.0228697756512093,22274984231.51274,22264483265.90695,1.0004716464999603,1445934389.6463091,1438904853.5265937,1.0048853376944882
Tower,BICO,40,20000,500,8.0,336316354.1500589,328512278.8424056,1.0237558100876865,22144535104.403133,22133748794.228462,1.0004873241435488,1251811200.0063872,1244126240.9093525,1.006176993012717
Tower,BICO,40,20000,500,10.0,331425090.07963145,323737713.3366652,1.0237456942032943,21764870477.99561,21754096560.815754,1.0004952592331167,1483939207.4695745,1476944109.4635205,1.004736196827783
Tower,BICO,40,20000,500,10.0,330150764.67672986,322243723.1936809,1.0245374569430994,21567432149.012886,21556283358.23797,1.0005171944805902,1299300007.5259662,1291605206.5421126,1.005957548750097
Tower,BICO,40,20000,500,12.0,336335848.9313491,328931208.2250952,1.0225112136553085,21017105129.294968,21006832184.233604,1.0004890287584185,1149253759.2317057,1142590759.3599186,1.0058314841225564
Tower,BICO,40,20000,500,11.0,327745080.91068643,320351427.06433785,1.0230798217885375,22823476354.857533,22812701875.716637,1.0004723017553816,1136374973.4157941,1129836974.9058537,1.0057866742327894
Tower,BICO,40,20000,500,8.0,328328739.7190909,321197012.86001056,1.022203590237586,22049214203.887566,22038515400.927124,1.000485459331802,1224066300.1151905,1217495003.5838766,1.0053973909642095
Tower,BICO,40,20000,500,7.0,327923693.1462036,320284581.79732,1.0238510118283424,21824072061.332546,21813245123.198742,1.000496346970506,988052394.6463515,981372515.5073612,1.006806670284155
Tower,BICO,40,20000,500,11.0,331439123.25459343,324075546.59722954,1.0227217904426327,22261723923.66775,22251117696.63718,1.0004766604165765,1077891252.6732829,1071360850.4859976,1.0060954273103435
Tower,BICO,40,20000,500,8.0,328868183.73993146,321358806.41020876,1.0233675791045138,22389512031.796345,22378721759.357468,1.0004821666114314,1262334018.5785744,1255431674.74015,1.0054979844600886
Tower,StreamKM++,40,4000,100,2765.0,337074595.25086045,328145927.8676702,1.0272094413641204,22582889092.04889,22572637917.76321,1.0004541416170776,1207097002.8945565,1200270349.9939756,1.005687596049186
Tower,StreamKM++,40,4000,100,2736.0,335864484.74092,327178265.7463283,1.0265488875759443,22035842408.56883,22032182883.685074,1.0001660990607728,1404205124.3149588,1395925993.6044087,1.0059309238086274
Tower,StreamKM++,40,4000,100,2743.0,335460863.226698,325890968.02267075,1.029365328109865,22536986468.962517,22533091962.643833,1.000172834972011,1054026777.1568931,1048461873.2256212,1.0053076836396075
Tower,StreamKM++,40,4000,100,2775.0,332558119.2044564,323024983.8338982,1.0295120682537058,23895779194.932438,23899536425.23651,1.0001572340568359,924590956.8109392,917061787.1963763,1.008210100692976
Tower,StreamKM++,40,4000,100,2728.0,332303915.8901591,322637884.2720281,1.0299593819862183,23575781381.82133,23571414288.528652,1.000185270736801,2018317338.4470186,2010986781.131188,1.0036452538547802
Tower,StreamKM++,40,4000,100,2731.0,335254805.36470586,325832342.5186755,1.0289181324763372,23561225074.98291,23556272254.935555,1.0002102548312295,1338927324.2408836,1329141705.9078035,1.0073623589490757
Tower,StreamKM++,40,4000,100,2786.0,337110347.7679089,327510975.6358665,1.0293100776650463,21680670573.16054,21658909762.42367,1.0010047048062698,1227087898.9333124,1219249299.1872766,1.0064290377294134
Tower,StreamKM++,40,4000,100,2730.0,336089984.42213106,326045568.87576926,1.0308067844043878,23061834979.656643,23058527676.06009,1.0001434308227748,1331140484.2753615,1324356566.4328523,1.005122425496618
Tower,StreamKM++,40,4000,100,2743.0,334818958.0265873,325004806.181881,1.0301969437313923,22346147202.972775,22337838025.432022,1.0003719776968252,1295124477.8822,1285791666.4389877,1.007258416496865
Tower,StreamKM++,40,4000,100,2733.0,335817125.9826824,325304215.9006556,1.032317165189268,22994564437.785458,22987712762.65107,1.0002980581498095,2091608213.465175,2083765671.2696438,1.0037636392151295
Tower,BICO,100,50000,500,33.0,161513105.2358357,159749204.36729792,1.011041687972869,21561782532.970005,21558857793.840874,1.00013566299092,787920367.9413142,786331046.4687464,1.0020211862162955
Tower,BICO,100,50000,500,28.0,163067321.0306314,161232575.22945812,1.0113794982097268,21432806126.568535,21429897199.32449,1.000135741539821,589959575.5228202,588341526.7256651,1.0027501862840793
Tower,BICO,100,50000,500,23.0,162688694.73559487,160774688.66072613,1.0119048967894926,21126394722.123302,21123356139.123154,1.0001438494423014,565311238.8277042,563521639.8228208,1.0031757414062148
Tower,BICO,100,50000,500,34.0,163100316.84238362,161315555.70299637,1.011063788185891,21156199670.84655,21153382797.40943,1.0001331642065998,810096388.7022871,808480549.8187613,1.0019986119442057
Tower,BICO,100,50000,500,24.0,161980728.33343163,160027288.49292183,1.0122069170758723,21674571999.14333,21671576765.023254,1.0001382102535754,653796866.4830287,651933391.134045,1.0028583830408535
Tower,BICO,100,50000,500,20.0,162188643.81687555,160302431.85032132,1.01176658360564,21658439574.124954,21655399120.56388,1.0001404016404476,451889286.4103268,450096897.3128225,1.0039822294003917
Tower,BICO,100,50000,500,35.0,162311901.9539906,160522389.80785728,1.0111480532296793,21739103446.401463,21736270083.88106,1.000130351827129,563946457.0725026,562327446.9868623,1.0028791233547563
Tower,BICO,100,50000,500,42.0,163788780.5827684,162066909.74853998,1.01062444416877,21852683213.175785,21849882538.656036,1.0001281780126183,610947527.122183,609408358.7910866,1.0025256764350094
Tower,BICO,100,50000,500,21.0,161762215.7502291,160002918.38460973,1.010995407979937,21886019337.457058,21883159474.38421,1.000130687850454,549898575.4383715,548253368.023509,1.0030008158833452
Tower,BICO,100,50000,500,25.0,163533514.58587667,161539473.39760444,1.012343987177451,21504761622.463192,21501755488.747055,1.0001398087573692,624644239.5850563,622939085.7629862,1.002737272168404
Tower,BICO,60,12000,200,7.0,243642038.19932464,229986853.13043472,1.059373763687029,22136321185.541416,22115305132.59092,1.0009502945052984,780002539.3556777,766914427.4618421,1.0170659351619602
Tower,BICO,60,12000,200,6.0,243776150.84377232,230254648.2387621,1.058724124392004,22148188870.77215,22127858913.01964,1.000918749429505,1104730103.3930953,1092681983.0983474,1.011026191042873
Tower,BICO,60,12000,200,7.0,241873664.00244308,228531098.71671993,1.0583840245841647,21867145221.250603,21847121175.743416,1.0009165530481619,1074731493.7161975,1062227669.52778,1.0117713222382694
Tower,BICO,60,12000,200,7.0,242400127.71999967,229029906.74431634,1.0583776204852127,21675286121.62593,21655283991.730103,1.0009236604748968,1034629784.0785234,1022300383.9267261,1.0120604475412982
Tower,BICO,60,12000,200,8.0,244932226.02230272,231934354.37654683,1.0560411659613553,22334508568.22339,22314749917.498253,1.0008854524831416,1027244710.4145898,1014314449.6829846,1.0127477832299898
Tower,BICO,60,12000,200,7.0,240981064.85582054,226677463.64713472,1.0631011172374507,21335529376.82272,21314566257.887466,1.0009835114016217,1432869752.8042064,1419380499.6576395,1.009503620170786
Tower,BICO,60,12000,200,9.0,240562256.2713629,227725277.4077675,1.056370460977019,22331269685.57385,22311169688.6076,1.000900893913084,718375239.5765456,706435861.5013618,1.0169008663430668
Tower,BICO,60,12000,200,8.0,244467277.11772838,230776520.496742,1.0593247380258497,21817027940.66767,21797171548.843792,1.000910961854816,1144087911.9483635,1130592692.549399,1.0119364113070057
Tower,BICO,60,12000,200,7.0,243263323.82207432,229793120.9233613,1.05861882568367,21693563958.018684,21672884434.655045,1.0009541657191958,749106624.7916161,735839231.4914534,1.0180302880471206
Tower,BICO,60,12000,200,5.0,240187405.4270889,226558629.74027973,1.0601556237448682,21618434968.869137,21597767993.42537,1.0009569032989918,747999611.1682241,736020318.6235299,1.0162757633744368
Tower,BICO,60,30000,500,14.0,239938888.6999798,235307667.156739,1.019681558188055,22608064731.566376,22601226689.48964,1.0003025518114872,941405469.6290493,937076271.0110998,1.0046198999503833
Tower,BICO,60,30000,500,14.0,240817294.03623596,236072618.78448617,1.0200983717475565,21677462551.29339,21670394416.98618,1.0003261654666362,543234198.936073,538802509.1663305,1.0082250726274447
Tower,BICO,60,30000,500,13.0,237538641.5691715,232759413.6452297,1.0205329092778446,21782300024.636482,21775263165.289223,1.0003231584065757,971643610.3916184,966941735.186362,1.0048626251553308
Tower,BICO,60,30000,500,14.0,237928103.64924562,233224062.69000047,1.0201696210287603,21632547088.435017,21625503208.031242,1.0003257209941436,835655773.3165175,831679874.7113316,1.0047805636833114
Tower,BICO,60,30000,500,16.0,239246431.12267292,234821519.6153444,1.018843722306954,21905516317.62889,21898572360.06237,1.0003170963591757,970903894.1093554,966447939.4643316,1.004610651503374
Tower,BICO,60,30000,500,14.0,244819161.01130006,240174368.91225094,1.019339249729625,22210953189.43638,22204174937.88091,1.000305269237629,839104708.4198383,834548226.9812757,1.0054598180084144
Tower,BICO,60,30000,500,11.0,239791259.7444928,235145343.24574956,1.0197576377002193,21944960976.129032,21938000654.655075,1.0003172723706013,1106589006.5519698,1102486951.0012841,1.0037207293446513
Tower,BICO,60,30000,500,9.0,240990954.7643645,236223114.18224025,1.0201836327432632,21498370992.1141,21491369809.674164,1.0003257671568606,779732530.8239949,775473165.1077782,1.005492602333473
Tower,BICO,60,30000,500,25.0,238438966.1335821,234256135.4158257,1.017855800064026,21268097077.311935,21261486092.438293,1.0003109371021808,1342941621.7034318,1338793760.0833123,1.0030982080614579
Tower,BICO,60,30000,500,12.0,238609161.3255235,234101619.99851996,1.0192546353461032,22867989080.784298,22861007167.47856,1.0003054070739135,703829984.8193513,699590379.3898712,1.0060601254024928
Tower,StreamKM++,80,16000,200,11012.0,191983436.1457268,188889383.3329628,1.0163802367193395,21217711650.603703,21214486523.954018,1.000152024733007,780497963.7176089,777625729.7321575,1.0036935943290364
Tower,StreamKM++,80,16000,200,10908.0,193371965.91675392,190317546.34007117,1.0160490697543196,21538043933.7589,21537763047.790478,1.0000130415571848,601460284.7062274,599168272.4301403,1.0038253231713874
Tower,StreamKM++,80,16000,200,10909.0,194685687.8454471,191519224.0517096,1.0165333992418566,21538429388.497158,21535765819.635235,1.0001236811768957,645830671.4715114,643556812.5321275,1.0035332683845537
Tower,StreamKM++,80,16000,200,10929.0,194500719.9675217,191442624.4286618,1.0159739532822767,22398223144.283646,22395604812.66199,1.0001169127444227,1002881094.8397185,1000134093.1311536,1.0027466334038917
Tower,StreamKM++,80,16000,200,11024.0,193583299.79651108,190447524.51077047,1.0164652982169022,21914537588.228546,21912915949.566444,1.000074003782328,791796667.8735995,789092289.5861698,1.0034272015113062
Tower,StreamKM++,80,16000,200,11129.0,194953374.5657206,191905079.10273647,1.015884391790132,22042260191.3102,22039348542.1331,1.0001321113993697,755902120.074605,753484146.8280919,1.0032090565630238
